LAST, FIRST, ID, DEBUT
Kelly,Mike,kellm102,09/03/1926
Kelly,Mike,kellm801,04/17/1930
Kelly,Mike,kellm001,04/05/1994
Kelly,Pat,kellp101,09/06/1967
Kelly,Pat,kellp102,05/28/1980
Kelly,Pat,kellp001,05/20/1991
Kelly,Red,kellr103,06/18/1910
Kelly,Ren,kellr102,09/18/1923
Kelly,Roberto,kellb002,07/29/1987
Kelly,Speed,kells101,07/13/1909
Kelly,Tom,kellt101,05/11/1975
Kelly,Toss,kellt901,04/15/1905
Kelly,Van,kellv101,06/13/1969
Kelsey,Billy,kelsb102,10/04/1907
Kelso,Bill,kelsb101,07/31/1964
Keltner,Ken,keltk101,10/02/1937
Kelton,David,keltd001,06/08/2003
Kelty,John,keltj101,04/19/1890
Kemmer,Bill,kemmb101,06/03/1895
Kemmerer,Russ,kemmr101,06/27/1954
Kemmler,Rudy,kemmr102,07/26/1879
Kemner,Dutch,kemnd101,04/19/1929
Kemp,Matt,kempm001,05/28/2006
Kemp,Steve,kemps001,04/07/1977
Kendall,Fred,kendf101,09/08/1969
Kendall,Jason,kendj001,04/01/1996
Kenders,Al,kenda101,08/14/1961
Kendrick,Howie,kendh001,04/26/2006
Kendrick,Kyle,kendk001,06/13/2007
Kenna,Ed,kenne103,05/05/1902
Kenna,Eddie,kenne104,06/02/1928
Kennedy,Adam,kenna001,08/21/1999
Kennedy,Bill,kennb102,05/01/1942
Kennedy,Bill,kennb103,04/26/1948
Kennedy,Bob,kennb104,09/14/1939
Kennedy,Brickyard,kennb101,04/26/1892
Kennedy,Charles,kennc901,08/18/1904
Kennedy,Doc,kennd101,05/01/1879
Kennedy,Ed,kenne102,05/01/1883
Kennedy,Ed,kenne101,05/17/1884
Kennedy,Ian,kenni001,09/01/2007
Kennedy,Jim,kennj801,04/17/1890
Kennedy,Jim,kennj106,06/14/1970
Kennedy,Joe,kennj001,06/06/2001
Kennedy,John,kennj104,04/22/1957
Kennedy,John,kennj105,09/05/1962
Kennedy,Junior,kennj101,08/09/1974
Kennedy,Kevin,kennk801,04/05/1993
Kennedy,Monty,kennm101,04/18/1946
Kennedy,Ray,kennr101,09/08/1916
Kennedy,Snapper,kenns101,05/01/1902
Kennedy,Ted,kennt101,06/12/1885
Kennedy,Terry,kennt001,09/04/1978
Kennedy,Vern,kennv101,09/18/1934
Kenney,Art,kenna101,07/01/1938
Kenney,Jerry,kennj103,09/05/1967
Kenney,John,kennj102,05/02/1872
Kensing,Logan,kensl001,09/10/2004
Kent,Ed,kente101,08/14/1884
Kent,Jeff,kentj001,04/12/1992
Kent,John,kentj901,08/23/1875
Kent,Maury,kentm101,04/15/1912
Kent,Steven,kents001,04/04/2002
Kenworthy,Dick,kenwd102,09/08/1962
Kenworthy,Duke,kenwd101,08/28/1912
Keough,Joe,keouj101,08/07/1968
Keough,Marty,keoum101,04/21/1956
Keough,Matt,keoum001,09/03/1977
Keppel,Bobby,keppb001,05/25/2006
Keppinger,Jeff,keppj001,08/20/2004
Kepshire,Kurt,kepsk001,07/04/1984
Kerfeld,Charlie,kerfc001,07/27/1985
Keriazakos,Gus,kerig101,10/01/1950
Kerin,John,kerij901,09/19/1908
Kerins,John,kerij101,05/01/1884
Kerksieck,Bill,kerkb101,06/21/1939
Kerlin,Orie,kerlo101,06/06/1915
Kern,Bill,kernb101,09/19/1962
Kern,Jim,kernj001,09/06/1974
Kernan,Joe,kernj101,04/14/1873
Kernek,George,kerng101,09/05/1965
Kerns,Russ,kernr101,08/18/1945
Kerr,Buddy,kerrb101,09/08/1943
Kerr,Dickey,kerrd101,04/25/1919
Kerr,Doc,kerrd102,04/22/1914
Kerr,John,kerrj102,05/01/1923
Kerr,Mel,kerrm101,09/16/1925
Kerrigan,Joe,kerrj101,07/09/1976
Kershaw,Clayton,kersc001,05/25/2008
Kershner,Jason,kersj001,07/25/2002
Kerwin,Dan,kerwd101,09/27/1903
Kessinger,Don,kessd101,09/07/1964
Kessinger,Keith,kessk001,09/15/1993
Kessler,Henry,kessh101,08/04/1873
Kester,Rick,kestr101,08/18/1968
Ketcham,Fred,ketcf101,09/12/1899
Ketchum,Gus,ketcg101,08/07/1922
Ketter,Phil,kettp101,05/23/1912
Keupper,Henry,keuph101,04/19/1914
Key,Jimmy,key-j001,04/06/1984
Keyser,Brian,keysb001,06/02/1995
Khalifa,Sam,khals001,06/25/1985
Kibbie,Hod,kibbh101,06/13/1925
Kibble,Jack,kibbj101,09/10/1912
Kibler,John,kiblj901,09/15/1963
Kida,Masao,kidam001,04/05/1999
Kiecker,Dana,kiecd001,04/12/1990
Kiefer,Joe,kiefj101,10/01/1920
Kiefer,Mark,kiefm001,09/20/1993
Kiefer,Steve,kiefs001,09/03/1984
Kielty,Bobby,kielb001,04/10/2001
Kiely,John,kielj001,07/26/1991
Kiely,Leo,kiell101,06/27/1951
Kienzle,Bill,kienb101,09/15/1882
Kieschnick,Brooks,kiesb001,04/03/1996
Kiger,Mark,kigem001,10/13/2006
Kilby,Brad,kilbb001,09/02/2009
Kilduff,Pete,kildp101,04/18/1917
Kile,Darryl,kiled001,04/08/1991
Kiley,John,kilej101,05/01/1884
Kilgus,Paul,kilgp001,06/07/1987
Kilhullen,Pat,kilhp101,06/10/1914
Kilkenny,Mike,kilkm101,04/11/1969
Killebrew,Harmon,killh102,06/23/1954
Killeen,Evans,kille102,09/07/1959
Killeen,Henry,killh101,09/11/1891
Killefer,Bill,killb101,09/13/1909
Killefer,Red,killr101,09/16/1907
Killen,Frank,killf101,08/27/1891
Killian,Ed,kille101,08/25/1903
Killilay,Jack,killj101,05/13/1911
Kilroy,Matt,kilrm102,04/17/1886
Kilroy,Mike,kilrm101,09/01/1888
Kim,Byung-Hyun,kim-b001,05/29/1999
Kim,Sun-Woo,kim-s001,06/15/2001
Kim,Wendell,kim-w801,04/03/1989
Kimball,Cole,kimbc002,05/14/2011
Kimball,Gene,kimbg101,05/04/1871
Kimball,Newt,kimbn101,05/07/1937
Kimball,Shawn,kimbs901,04/08/1991
Kimber,Sam,kimbs101,05/01/1884
Kimberlin,Harry,kimbh101,07/11/1936
Kimble,Dick,kimbd101,08/20/1945
Kimbrel,Craig,kimbc001,05/07/2010
Kime,Hal,kimeh101,06/19/1920
Kimm,Bruce,kimmb101,05/04/1976
Kimmick,Wally,kimmw101,09/13/1919
Kimsey,Chad,kimsc101,04/21/1929
Kindall,Jerry,kindj101,07/01/1956
Kinder,Ellis,kinde101,04/30/1946
Kiner,Ralph,kiner101,04/16/1946
King,Charles,kingc901,04/14/1904
King,Chick,kingc102,08/27/1954
King,Clyde,kingc101,06/21/1944
King,Curtis,kingc001,08/01/1997
King,Eric,kinge001,05/15/1986
King,Hal,kingh102,09/06/1967
King,Jeff,kingj001,06/02/1989
King,Jim,kingj101,04/17/1955
King,Kevin,kingk001,09/02/1993
King,Lee,kingl101,06/24/1916
King,Lee,kingl103,09/20/1916
King,Lynn,kingl102,09/21/1935
King,Marshall,kingm101,05/08/1871
King,Nellie,kingn101,04/15/1954
King,Ray,kingr001,05/21/1999
King,Sam,kings102,05/01/1884
King,Silver,kings103,09/28/1886
King,Steve,kings101,05/09/1871
Kingdon,Wes,kingw101,06/12/1932
Kingery,Mike,kingm001,07/07/1986
Kingman,Brian,kingb101,06/28/1979
Kingman,Dave,kingd001,07/30/1971
Kingman,Harry,kingh101,07/01/1914
Kingsale,Gene,kingg001,09/03/1996
Kinkade,Mike,kinkm001,09/08/1998
Kinloch,Walt,kinlw101,08/01/1895
Kinnamon,Bill,kinnb901,09/08/1960
Kinney,Dennis,kinnd101,04/09/1978
Kinney,Josh,kinnj001,07/03/2006
Kinney,Matt,kinnm002,08/18/2000
Kinney,Walt,kinnw101,07/26/1918
Kinnunen,Mike,kinnm001,06/12/1980
Kinsella,Bob,kinsb101,09/20/1919
Kinsella,Ed,kinse101,09/16/1905
Kinsler,Ian,kinsi001,04/03/2006
Kinsler,William,kinsu101,06/08/1893
Kinslow,Tom,kinst101,06/04/1886
Kintzler,Brandon,kintb001,09/10/2010
Kinzer,Matt,kinzm001,05/18/1989
Kinzie,Walt,kinzw101,07/17/1882
Kinzy,Harry,kinzh101,06/08/1934
Kipnis,Jason,kipnj001,07/22/2011
Kipp,Eden,kippe901,08/02/1881
Kipp,Fred,kippf101,09/10/1957
Kipper,Bob,kippb001,04/12/1985
Kipper,Thornton,kippt101,06/07/1953
Kippert,Ed,kippe101,04/14/1914
Kirby,Clay,kirbc101,04/11/1969
Kirby,Jim,kirbj102,05/01/1949
Kirby,John,kirbj101,08/01/1884
Kirby,Ken,kirbk901,04/10/1979
Kirby,LaRue,kirbl101,08/07/1912
Kirby,Wayne,kirbw001,09/12/1991
Kircher,Mike,kircm101,08/08/1919
Kirk,Bill,kirkb101,09/23/1961
Kirk,Tom,kirkt101,06/24/1947
Kirke,Jay,kirkj101,09/28/1910
Kirkland,Willie,kirkw101,04/15/1958
Kirkman,Michael,kirkm001,08/21/2010
Kirkpatrick,Ed,kirke102,09/13/1962
Kirkpatrick,Enos,kirke101,08/24/1912
Kirkwood,Don,kirkd101,09/13/1974
Kirrene,Joe,kirrj101,10/01/1950
Kirsch,Harry,kirsh101,04/16/1910
Kiser,Garland,kiseg001,09/09/1991
Kish,Ernie,kishe101,07/29/1945
Kisinger,Rube,kisir101,09/10/1902
Kison,Bruce,kisob001,07/04/1971
Kissell,George,kissg801,04/08/1969
Kissinger,Bill,kissb101,05/30/1895
Kitson,Frank,kitsf101,05/19/1898
Kitsos,Chris,kitsc101,04/21/1954
Kittle,Hub,kitth801,04/05/1971
Kittle,Ron,kittr001,09/02/1982
Kittridge,Malachi,kittm101,04/19/1890
Klaerner,Hugo,klaeh101,09/10/1934
Klages,Fred,klagf101,09/11/1966
Klassen,Danny,klasd001,07/04/1998
Klaus,Billy,klaub101,04/16/1952
Klaus,Bobby,klaub102,04/21/1964
Klawitter,Al,klawa101,09/20/1909
Klawitter,Tom,klawt001,04/14/1985
Klee,Ollie,kleeo101,08/10/1925
Klein,Chuck,kleic101,07/30/1928
Klein,Gus,kleig901,04/08/1991
Klein,Lou,kleil101,04/21/1943
Kleinbacher,Barney,kleiu901,05/18/1886
Kleine,Hal,kleih101,04/26/1944
Kleinhans,Ted,kleit101,04/20/1934
Kleinke,Nub,klein101,04/25/1935
Kleinow,Red,kleir101,05/03/1904
Klem,Bill,klemb901,04/14/1905
Klemm,Jay,klemj901,05/23/2000
Klepfer,Ed,klepe101,07/04/1911
Klesko,Ryan,klesr001,09/12/1992
Kleven,Jay,klevj101,06/20/1976
Klieman,Ed,kliee101,09/24/1943
Klimchock,Lou,kliml101,09/27/1958
Klimkowski,Ron,klimr101,09/15/1969
Kline,Bob,klinb103,09/17/1930
Kline,Bobby,klinb104,04/11/1955
Kline,Ron,klinr102,04/21/1952
Kline,Steve,klins101,07/10/1970
Kline,Steve,klins002,04/02/1997
Kling,Bill,klinb102,08/13/1891
Kling,Johnny,klinj101,09/11/1900
Kling,Rudy,klinr101,09/21/1902
Klingenbeck,Scott,klins001,06/02/1994
Klinger,Bob,klinb101,04/19/1938
Klinger,Joe,klinj102,09/13/1927
Klink,Joe,klinj001,04/09/1987
Klippstein,Johnny,klipj101,05/03/1950
Klobedanz,Fred,klobf101,08/20/1896
Klopp,Stan,klops101,04/30/1944
Kloza,Nap,klozn101,08/16/1931
Kluber,Corey,klubc001,09/01/2011
Klugmann,Joe,klugj101,09/23/1921
Klumpp,Elmer,klume101,04/17/1934
Klusman,Billy,klusb101,06/21/1888
Kluszewski,Ted,klust101,04/18/1947
Klutts,Mickey,klutm101,07/07/1976
Kluttz,Clyde,klutc101,04/20/1942
Kmak,Joe,kmakj001,04/06/1993
Knabe,Otto,knabo101,10/03/1905
Knackert,Brent,knacb001,04/10/1990
Knapp,Chris,knapc101,09/04/1975
Knapp,Rick,knapr801,04/06/2009
Knaupp,Cotton,knauc101,08/30/1910
Knauss,Frank,knauf101,06/25/1890
Knauss,Jim,knauj901,04/08/1991
Kneisch,Rudy,kneir101,09/21/1926
Knell,Phil,knelp101,07/06/1888
Knepper,Bob,knepb001,09/10/1976
Knepper,Charlie,knepc101,05/26/1899
Knerr,Lou,knerl101,04/17/1945
Knetzer,Elmer,knete101,09/11/1909
Knicely,Alan,knica001,08/12/1979
Knickerbocker,Austin,knica101,04/19/1947
Knickerbocker,Bill,knicb101,04/12/1933
Kniffin,Chuck,knifc801,04/01/2002
Knight,Brandon,knigb001,06/05/2001
Knight,Brian,knigb901,05/07/2001
Knight,George,knigg101,09/28/1875
Knight,Jack,knigj103,09/20/1922
Knight,John,knigj102,04/14/1905
Knight,Jonah,knigj101,05/16/1884
Knight,Lon,knigl101,09/04/1875
Knight,Ray,knigr001,09/10/1974
Knisely,Pete,knisp101,09/04/1912
Knoblauch,Chuck,knobc001,04/09/1991
Knode,Mike,knodm101,06/28/1920
Knode,Ray,knodr101,06/30/1923
Knoedler,Justin,knoej001,10/03/2004
Knoll,Punch,knolp101,04/27/1905
Knolls,Hub,knolh101,05/01/1906
Knoop,Bobby,knoob101,04/13/1964
Knorr,Randy,knorr001,09/05/1991
Knothe,Fritz,knotf101,04/12/1932
Knothe,George,knotg101,04/25/1932
Knott,Eric,knote001,09/01/2001
Knott,Jack,knotj102,04/13/1933
Knott,Jon,knotj001,05/30/2004
Knotts,Gary,knotg001,07/28/2001
Knotts,Joe,knotj101,09/18/1907
Knouff,Ed,knoue101,07/01/1885
Knowdell,Jake,knowj102,05/15/1874
Knowles,Darold,knowd101,04/18/1965
Knowles,Jimmy,knowj101,05/02/1884
Knowlson,Tom,knowt101,07/03/1915
Knowlton,Bill,knowb101,09/03/1920
Knox,Andy,knoxa101,09/19/1890
Knox,Cliff,knoxc101,07/01/1924
Knox,John,knoxj101,08/01/1972
Knudsen,Kurt,knudk001,05/16/1992
Knudson,Mark,knudm001,07/08/1985
Koback,Nick,koban101,07/29/1953
Kobayashi,Masahide,kobam001,04/02/2008
Kobel,Kevin,kobek101,09/08/1973
Koch,Alan,kocha101,07/26/1963
Koch,Barney,kochb102,07/23/1944
Koch,Billy,kochb001,05/05/1999
Kocher,Brad,kochb101,04/24/1912
Koecher,Dick,koecd101,09/29/1946
Koegel,Pete,koegp101,09/01/1970
Koehler,Ben,koehb101,04/23/1905
Koehler,Pip,koehp101,04/22/1925
Koelling,Brian,koelb001,08/21/1993
Koenecke,Len,koenl101,04/12/1932
Koenig,Fred,koenf801,04/07/1970
Koenig,Mark,koenm101,09/08/1925
Koenigsmark,Will,koenw101,09/10/1919
Koestner,Elmer,koese101,04/23/1910
Kohler,Henry,kohlh101,07/12/1871
Kohlman,Joe,kohlj101,09/26/1937
Kohlmeier,Ryan,kohlr001,07/29/2000
Kohn,Michael,kohnm001,07/26/2010
Kokos,Dick,kokod101,07/08/1948
Kolb,Brandon,kolbb001,05/12/2000
Kolb,Danny,kolbd001,06/04/1999
Kolb,Eddie,kolbe101,10/15/1899
Kolb,Gary,kolbg101,09/07/1960
Kolloway,Don,kolld101,09/16/1940
Kolls,Lou,kolll901,04/12/1933
Kolp,Ray,kolpr101,04/16/1921
Kolseth,Karl,kolsk101,09/30/1915
Kolstad,Hal,kolsh101,04/22/1962
Komine,Shane,komis002,07/30/2006
Komiyama,Satoru,komis001,04/04/2002
Kommers,Fred,kommf101,06/25/1913
Komminsk,Brad,kommb001,08/14/1983
Konerko,Paul,konep001,09/08/1997
Konetchy,Ed,konee101,06/29/1907
Konieczny,Doug,konid101,09/11/1973
Konikowski,Alex,konia101,06/16/1948
Konnick,Mike,konnm101,10/03/1909
Konopka,Bruce,konob101,06/07/1942
Konstanty,Jim,konsj101,06/18/1944
Kontos,George,kontg001,09/10/2011
Konuszewski,Dennis,konud001,08/04/1995
Koo,Dae-Sung,koo-d001,04/04/2005
Koob,Ernie,koobe101,06/23/1915
Koonce,Cal,koonc101,04/14/1962
Koonce,Graham,koong001,09/20/2003
Koons,Harry,koonh101,04/17/1884
Koosman,Jerry,koosj001,04/14/1967
Kopacz,George,kopag101,09/18/1966
Kopf,Larry,kopfl101,09/02/1913
Kopf,Wally,kopfw101,10/01/1921
Koplitz,Howie,koplh101,09/08/1961
Koplove,Mike,koplm001,09/06/2001
Kopp,Merlin,koppm101,08/02/1915
Koppe,Joe,koppj101,08/09/1958
Kopshaw,George,kopsg101,08/04/1923
Korcheck,Steve,korcs101,09/06/1954
Korecky,Bobby,koreb001,04/26/2008
Kores,Art,korea101,07/24/1915
Korince,George,korig101,09/10/1966
Koronka,John,koroj001,06/01/2005
Korwan,Jim,korwj101,04/24/1894
Kosc,Greg,koscg901,04/09/1976
Kosco,Andy,kosca101,08/13/1965
Koshansky,Joe,koshj001,09/01/2007
Koshorek,Clem,koshc101,04/15/1952
Koski,Bill,koskb101,04/28/1951
Koskie,Corey,koskc001,09/09/1998
Koslo,Dave,kosld101,09/12/1941
Koslofski,Kevin,koslk001,06/28/1992
Kosman,Mike,kosmm101,04/20/1944
Kostal,Joe,kostj101,07/14/1896
Koster,Fred,kostf102,04/27/1931
Kostro,Frank,kostf101,09/02/1962
Kotchman,Casey,kotcc001,05/09/2004
Kotsay,Mark,kotsm001,07/11/1997
Kottaras,George,kottg001,09/13/2008
Koufax,Sandy,koufs101,06/24/1955
Koukalik,Joe,koukj101,09/01/1904
Koupal,Lou,koupl101,04/17/1925
Kouzmanoff,Kevin,kouzk001,09/02/2006
Kowalik,Fabian,kowaf101,09/04/1932
Kowitz,Brian,kowib001,06/04/1995
Koy,Ernie,koy-e101,04/19/1938
Kozar,Al,kozaa101,04/19/1948
Kozlowski,Ben,kozlb001,09/19/2002
Kozma,Peter,kozmp001,05/18/2011
Kracher,Joe,kracj101,09/17/1939
Kraemer,Joe,kraej001,08/22/1989
Kraft,Clarence,krafc101,05/01/1914
Krakauskas,Joe,krakj101,09/09/1937
Kralick,Jack,kralj101,04/15/1959
Kraly,Steve,krals101,08/09/1953
Kramer,Jack,kramj101,04/25/1939
Kramer,Randy,kramr001,09/11/1988
Kramer,Tom,kramt001,09/12/1991
Kranepool,Ed,krane101,09/22/1962
Kranitz,Rick,kranr801,04/01/2002
Krapp,Gene,krapg101,04/14/1911
Kratz,Erik,krate001,07/17/2010
Kraus,Jack,krauj101,04/25/1943
Krause,Charlie,krauc101,07/27/1901
Krause,Harry,krauh101,04/20/1908
Krausse,Lew,kraul101,06/11/1931
Krausse,Lew,kraul102,06/16/1961
Kravec,Ken,kravk101,09/04/1975
Kravitz,Danny,kravd101,04/17/1956
Krawczyk,Ray,krawr001,06/29/1984
Kreeger,Frank,kreef101,07/28/1884
Kreevich,Mike,kreem101,09/07/1931
Krehmeyer,Charlie,krehc101,07/08/1884
Kreitner,Mickey,kreim101,09/28/1943
Kreitz,Ralph,kreir101,08/01/1911
Kremer,Ray,kremr101,04/18/1924
Kremers,Jimmy,kremj001,06/05/1990
Kremmel,Jim,kremj101,07/04/1973
Krenchicki,Wayne,krenw001,06/15/1979
Kress,Chuck,kresc101,04/16/1947
Kress,Red,kresr101,09/24/1927
Kretlow,Lou,kretl101,09/26/1946
Kreuger,Rick,kreur101,09/06/1975
Kreuter,Chad,kreuc001,09/14/1988
Kreutzer,Frank,kreuf101,09/20/1962
Krichell,Paul,kricp101,05/12/1911
Krieg,Bill,krieb101,04/20/1884
Krieger,Kurt,kriek101,04/21/1949
Krist,Howie,krish101,09/12/1937
Krivda,Rick,krivr001,07/07/1995
Krock,Gus,krocg101,04/24/1888
Kroeger,Josh,kroej001,09/02/2004
Kroenke,Zach,kroez001,09/10/2010
Kroh,Rube,krohr101,09/30/1906
Krol,Jack,krolj801,04/26/1978
Kroll,Gary,krolg101,07/26/1964
Kroner,John,kronj101,09/29/1935
Kroon,Marc,kroom001,07/07/1995
Krsnich,Mike,krsnm101,04/23/1960
Krsnich,Rocky,krsnr101,09/13/1949
Krueger,Bill,krueb001,04/10/1983
Krueger,Ernie,kruee101,08/04/1913
Krueger,Otto,krueo101,09/16/1899
Krug,Chris,krugc101,05/30/1965
Krug,Gene,krugg101,04/29/1981
Krug,Henry,krugh101,07/26/1902
Krug,Marty,krugm101,05/29/1912
Kruger,Abe,kruga102,10/06/1908
Kruger,Art,kruga101,04/11/1907
Kruk,John,krukj001,04/07/1986
Krukow,Mike,krukm001,09/06/1976
Krumm,Al,kruma101,05/17/1889
Kryhoski,Dick,kryhd101,04/19/1949
Krynzel,Dave,krynd001,09/01/2004
Kubek,Tony,kubet101,04/20/1957
Kubel,Jason,kubej002,08/31/2004
Kubenka,Jeff,kubej001,09/06/1998
Kubiak,Ted,kubit101,04/14/1967
Kubinski,Tim,kubit001,07/16/1997
Kubiszyn,Jack,kubij101,04/23/1961
Kubski,Gil,kubsg101,09/02/1980
Kucab,Johnny,kucaj101,09/14/1950
Kucek,Jack,kucej101,08/08/1974
Kucks,Johnny,kuckj101,04/17/1955
Kuczek,Steve,kuczs101,09/29/1949
Kuczynski,Bert,kuczb101,06/02/1943
Kuehl,Karl,kuehk801,04/09/1976
Kuehne,Bill,kuehb101,05/01/1883
Kuenn,Harvey,kuenh101,09/06/1952
Kuhaulua,Fred,kuhaf101,08/02/1977
Kuhel,Joe,kuhej101,07/31/1930
Kuhn,Bub,kuhnb101,09/01/1924
Kuhn,Kenny,kuhnk101,07/07/1955
Kuhn,Walt,kuhnw101,04/18/1912
Kuhns,Charlie,kuhnc101,06/04/1897
Kuiper,Duane,kuipd001,09/09/1974
Kull,John,kullj101,10/02/1909
Kulpa,Ron,kulpr901,07/23/1998
Kume,Mike,kumem101,08/26/1955
Kunkel,Bill,kunkb101,04/15/1961
Kunkel,Jeff,kunkj001,07/23/1984
Kuntz,Rusty,kuntr001,09/01/1979
Kunz,Earl,kunze101,04/19/1923
Kunz,Eddie,kunze001,08/03/2008
Kuo,Hong-Chih,kuo-h001,09/02/2005
Kuroda,Hiroki,kuroh001,04/04/2008
Kurosaki,Ryan,kuror101,05/20/1975
Kurowski,Whitey,kurow101,09/23/1941
Kurtz,Hal,kurth101,04/18/1968
Kusel,Ed,kusee101,09/18/1909
Kush,Emil,kushe101,09/21/1941
Kusick,Craig,kusic101,09/08/1973
Kusnyer,Art,kusna101,09/21/1970
Kustus,Jul,kustj101,04/17/1909
Kutcher,Randy,kutcr001,06/19/1986
Kutina,Joe,kutij101,09/06/1911
Kutyna,Marty,kutym101,09/19/1959
Kutzler,Jerry,kutzj001,04/28/1990
Kuwata,Masumi,kuwam001,06/10/2007
Kuzava,Bob,kuzab101,09/21/1946
Kvasnak,Al,kvasa101,04/15/1942
Kyle,Andy,kylea101,09/07/1912
Kyles,Stan,kyles801,04/07/2009
Laabs,Chet,laabc101,05/05/1937
Labandeira,Josh,labaj001,09/17/2004
Labine,Clem,labic101,04/18/1950
Laboy,Coco,laboc101,04/08/1969
Lacey,Bob,laceb001,05/13/1977
LaChance,Candy,lachc101,08/15/1893
Lachemann,Bill,lachb801,04/26/1995
Lachemann,Marcel,lachm101,06/04/1969
Lachemann,Rene,lachr101,05/04/1965
Lachowicz,Al,lacha101,09/13/1983
Lackey,John,lackj001,06/24/2002
Lackey,William,lacku101,10/02/1890
LaCock,Pete,lacop101,09/06/1972
LaCorte,Frank,lacof001,09/08/1975
LaCoss,Mike,lacom001,07/18/1978
Lacy,Guy,lacyg101,05/07/1926
Lacy,Kerry,lacyk001,08/16/1996
Lacy,Lee,lacyl001,06/30/1972
Ladd,Hi,laddh101,07/12/1898
Ladd,Pete,laddp001,08/17/1979
Lade,Doyle,laded101,09/18/1946
Ladew,Steve,lades101,09/27/1889
Lafata,Joe,lafaj101,04/17/1947
Lafferty,Flip,lafff101,09/15/1876
Laffey,Aaron,laffa001,08/04/2007
Lafitte,Ed,lafie101,04/16/1909
LaForest,Pete,lafop001,09/02/2003
LaForest,Ty,lafot101,08/04/1945
LaFrancois,Roger,lafrr101,05/27/1982
Laga,Mike,lagam001,09/01/1982
Lagger,Ed,lagge101,06/15/1934
LaGrow,Lerrin,lagrl101,07/28/1970
LaHair,Bryan,lahab001,07/18/2008
Lahoud,Joe,lahoj101,04/10/1968
Lahti,Jeff,lahtj001,06/27/1982
Laird,Brandon,lairb001,07/22/2011
Laird,Gerald,lairg001,04/30/2003
Lajeskie,Dick,lajed101,09/10/1946
Lajoie,Nap,lajon101,08/12/1896
Lake,Eddie,lakee101,09/26/1939
Lake,Fred,lakef101,05/07/1891
Lake,Joe,lakej101,04/21/1908
Lake,Steve,lakes001,04/09/1983
Lakeman,Al,lakea101,04/19/1942
Laker,Tim,laket001,08/18/1992
Lally,Bud,lallb901,07/25/1896
Lally,Dan,lalld101,08/19/1891
Lamabe,Jack,lamaj101,04/17/1962
LaMacchia,Al,lamaa101,09/27/1943
LaManna,Hank,lamah101,04/16/1940
Lamanno,Ray,lamar101,09/11/1941
Lamanske,Frank,lamaf101,04/27/1935
Lamar,Bill,lamab101,09/19/1917
LaMaster,Wayne,lamaw101,04/19/1937
Lamb,David,lambd001,04/12/1999
Lamb,Harry,lambh901,10/30/1875
Lamb,John,lambj101,08/12/1970
Lamb,Lyman,lambl101,09/14/1920
Lamb,Mike,lambm001,04/23/2000
Lamb,Ray,lambr101,08/01/1969
Lambert,Chris,lambc001,08/26/2008
Lambert,Clayton,lambc101,04/22/1946
Lambert,Gene,lambg101,09/14/1941
Lambeth,Jim,lambj901,05/02/1995
Lambeth,Otis,lambo101,07/16/1916
Lamers,Pete,lamep101,09/10/1902
Lamlein,Fred,lamlf101,09/18/1912
Lamont,Gene,lamog101,09/02/1970
LaMotte,Bobby,lamob101,09/01/1920
Lamp,Dennis,lampd001,08/21/1977
Lampard,Keith,lampk101,09/15/1969
Lampe,Henry,lamph101,05/14/1894
Lampkin,Tom,lampt001,09/10/1988
Lamplugh,Ian,lampi901,09/03/1999
Lanahan,Dick,lanad101,09/15/1935
Lancaster,Les,lancl001,04/07/1987
Lance,Gary,lancg101,09/28/1977
Lancellotti,Rick,lancr001,08/27/1982
Land,Doc,landd103,10/06/1929
Land,Grover,landg101,09/02/1908
Landenberger,Ken,landk101,09/20/1952
Landes,Stan,lands901,04/13/1955
Landestoy,Rafael,landr001,08/27/1977
Landis,Bill,landb101,09/28/1963
Landis,Doc,landd102,05/02/1882
Landis,Jim,landj103,04/16/1957
Landreaux,Ken,landk001,09/11/1977
Landreth,Larry,landl101,09/16/1976
Landrith,Hobie,landh101,07/30/1950
Landrum,Bill,landb001,08/31/1986
Landrum,Ced,landc001,05/28/1991
Landrum,Don,landd101,09/28/1957
Landrum,Jesse,landj102,04/26/1938
Landrum,Joe,landj101,07/13/1950
Landrum,Tito,landt001,07/23/1980
Lane,Chappy,lanec101,05/16/1882
Lane,Dick,laned101,06/20/1949
Lane,Frank,lanef901,05/01/1883
Lane,Hunter,laneh101,05/13/1924
Lane,Jason,lanej001,05/10/2002
Lane,Jerry,lanej101,07/07/1953
Lane,Marvin,lanem101,09/04/1971
Lanford,Sam,lanfs101,08/19/1907
Lanfranconi,Walt,lanfw101,09/12/1941
Lang,Chip,langc101,09/08/1975
Lang,Don,langd102,07/04/1938
Lang,Marty,langm101,07/04/1930
Langden,Joseph,langj901,08/08/1915
Lange,Bill,langb102,04/27/1893
Lange,Dick,langd101,09/09/1972
Lange,Erv,lange101,04/19/1914
Lange,Frank,langf101,05/16/1910
Langerhans,Ryan,langr002,04/28/2002
Langford,Rick,langr001,06/13/1976
Langford,Sam,langs101,04/13/1926
Langsford,Bob,langb101,06/18/1899
Langston,Mark,langm001,04/07/1984
Lanier,Hal,lanih101,06/18/1964
Lanier,Max,lanim101,04/20/1938
Lanier,Rimp,lanir101,09/11/1971
Lanigan,Charles,lanic901,10/05/1908
Lankford,Frank,lankf001,03/31/1998
Lankford,Ray,lankr001,08/21/1990
